restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
970230,"Baco Vino y Bistro","Nueva de Lyon 113 Providencia, Santiago 7510054 Chile",Santiago ,4.5,2843,$$ - $$$,R$ 124 - R$ 249,-33.4206657409668,-70.61028289794922,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d970230-Reviews-Baco_Vino_y_Bistro-Santiago_Santiago_Metropolitan_Region.html
795569,"Ciudadano","Calle Seminario 400, Santiago 8320000 Chile",Santiago ,4.5,736,$$ - $$$,indef,-33.44608688354492,-70.62864685058594,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d795569-Reviews-Ciudadano-Santiago_Santiago_Metropolitan_Region.html
11733075,"Shinsei","Avenida Presidente Kennedy 4700 Vitacura, Santiago 8320000 Chile",Santiago ,4.5,119,$$ - $$$,indef,-33.402740478515625,-70.58375549316406,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d11733075-Reviews-Shinsei-Santiago_Santiago_Metropolitan_Region.html
7359126,"Fuente Alemana","Avenida Pedro de Valdivia 210, Santiago Chile",Santiago ,4.5,329,$,indef,-33.425411224365234,-70.6117935180664,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7359126-Reviews-Fuente_Alemana-Santiago_Santiago_Metropolitan_Region.html
2425651,"El Meson Nerudiano","Dominica 35 Barrio Bellavista, Santiago de Chile, Santiago 8320000 Chile",Santiago ,4.5,511,$$ - $$$,indef,-33.43012619018555,-70.6367416381836,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2425651-Reviews-El_Meson_Nerudiano-Santiago_Santiago_Metropolitan_Region.html
6838988,"Ruca Bar","Avenida Condell 868 Barrio Italia, Providencia, Santiago 7501186 Chile",Santiago ,4.5,514,$$ - $$$,indef,-33.44287109375,-70.62699127197266,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6838988-Reviews-Ruca_Bar-Santiago_Santiago_Metropolitan_Region.html
2441039,"Estró Santiago","Alcalde 15 Las Condes, Santiago 7550655 Chile",Santiago ,4.5,321,$$$$,R$ 149 - R$ 224,-33.41585159301758,-70.59541320800781,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2441039-Reviews-Estro_Santiago-Santiago_Santiago_Metropolitan_Region.html
7653818,"Palacio Del Vino","Avenida Brasil 75 En Pleno Barrio Brasil, Esquina Con Santa Monica, Santiago Chile",Santiago ,4.5,203,$$ - $$$,R$ 29.333 - R$ 99.432,-33.44434356689453,-70.66471862792969,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7653818-Reviews-Palacio_Del_Vino-Santiago_Santiago_Metropolitan_Region.html
1072476,"La Casa Del Chef","Rancagua 43 Providencia, Santiago 8320000 Chile",Santiago ,4.5,208,$$ - $$$,indef,-33.44172668457031,-70.63323211669922,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1072476-Reviews-La_Casa_Del_Chef-Santiago_Santiago_Metropolitan_Region.html
10512650,"Soho Thai","Carmen 93 Cerro Santa Lucía, estación metro Santa Lucía, Santiago 8330091 Chile",Santiago ,4.5,252,$$ - $$$,R$ 44.247 - R$ 54.191,-33.44420623779297,-70.64305877685547,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d10512650-Reviews-Soho_Thai-Santiago_Santiago_Metropolitan_Region.html
3215240,"Casaluz Restaurant","Av Italia 805 Barrio Italia, Santiago 8320000 Chile",Santiago ,4.5,603,$$$$,R$ 49.716 - R$ 149.148,-33.4421272277832,-70.62644958496094,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d3215240-Reviews-Casaluz_Restaurant-Santiago_Santiago_Metropolitan_Region.html
1057801,"Ambrosia","Merced, 838 A (detrás del Museo Casa Colorada), Centro Vitacura, Santiago 7650750 Chile",Santiago ,4.5,904,$$$$,R$ 199 - R$ 298,-33.378475189208984,-70.5299301147461,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1057801-Reviews-Ambrosia-Santiago_Santiago_Metropolitan_Region.html
