atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
7182483,"Ponte das Forras - Tiradentes","R. Silvio Vasconcelos, 156-162, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,3.5,168,-21.109804153442383,-44.17314147949219,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7182483-Reviews-Ponte_das_Forras-Tiradentes_State_of_Minas_Gerais.html
14023604,"Capela do Senhor Bom Jesus da Pobreza - Tiradentes","Rua Sílvio Vasconcelos, 26 Frente ao Largo das Forras, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,13,-21.11048698425293,-44.173458099365234,https://www.tripadvisor.com.br/Attraction_Review-g737098-d14023604-Reviews-Capela_do_Senhor_Bom_Jesus_da_Pobreza-Tiradentes_State_of_Minas_Gerais.html
7817638,"Câmara Municipal de Vereadores - Tiradentes","Rua da Camara s/n, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,73,-19.46343994140625,-44.24375915527344,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7817638-Reviews-Camara_Municipal_de_Vereadores-Tiradentes_State_of_Minas_Gerais.html
9841954,"Ó Barroco - Tiradentes","Rua do Chafariz, 54 Largo do Ó, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,9,-21.108779907226562,-44.176979064941406,https://www.tripadvisor.com.br/Attraction_Review-g737098-d9841954-Reviews-O_Barroco-Tiradentes_State_of_Minas_Gerais.html
10430319,"Joelma Marques Movéis e Decorações - Tiradentes","Av Governador Israel Pinheiro km 01 Trevo de Tiradentes, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,7,-21.124170303344727,-44.17045974731445,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10430319-Reviews-Joelma_Marques_Moveis_e_Decoracoes-Tiradentes_State_of_Minas_Gerais.html
7195219,"Capela de Santo Antônio da Canjica - Tiradentes",indef,Tiradentes,4.0,46,-21.109630584716797,-44.16910934448242,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7195219-Reviews-Capela_de_Santo_Antonio_da_Canjica-Tiradentes_State_of_Minas_Gerais.html
2389908,"Sobrado Ramalho - Tiradentes","Rua da Câmara, s/n, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,32,-21.1099796295166,-44.17811965942383,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389908-Reviews-Sobrado_Ramalho-Tiradentes_State_of_Minas_Gerais.html
11592275,"Bernardo David Ateliê - Tiradentes","Barbacena Rua Otaviano, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,3,-21.12150764465332,-44.1661262512207,https://www.tripadvisor.com.br/Attraction_Review-g737098-d11592275-Reviews-Bernardo_David_Atelie-Tiradentes_State_of_Minas_Gerais.html
13319143,"Ateliê Luiz Rocha - Tiradentes","Rua São Bento, 397 Bairro Gritador - Bichinho, Tiradentes, Minas Gerais 36320-000 Brasil",Tiradentes,4.5,2,-21.110658645629883,-44.17435836791992,https://www.tripadvisor.com.br/Attraction_Review-g737098-d13319143-Reviews-Atelie_Luiz_Rocha-Tiradentes_State_of_Minas_Gerais.html
17514523,"Free Walking Tour Becos de Tiradentes ",indef,Tiradentes ,5.0,0,-21.110652923583984,-44.173336029052734,https://www.tripadvisor.com.br/Attraction_Review-g737098-d17514523-Reviews-Free_Walking_Tour_Becos_de_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
4053323,"UAI TRIP",indef,Tiradentes ,5.0,0,-21.11025047302246,-44.17241287231445,https://www.tripadvisor.com.br/Attraction_Review-g737098-d4053323-Reviews-UAI_TRIP-Tiradentes_State_of_Minas_Gerais.html
10193250,"Trajjetus Turismo Receptivo",indef,Tiradentes ,indef,0,-21.109272003173828,-44.1777458190918,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10193250-Reviews-Trajjetus_Turismo_Receptivo-Tiradentes_State_of_Minas_Gerais.html
8528046,"Uai Sô Agência de Turismo",indef,Tiradentes ,indef,0,-21.111190795898438,-44.17308044433594,https://www.tripadvisor.com.br/Attraction_Review-g737098-d8528046-Reviews-Uai_So_Agencia_de_Turismo-Tiradentes_State_of_Minas_Gerais.html
15143565,"Dakarloc",indef,Tiradentes ,indef,0,-21.119182586669922,-44.16892623901367,https://www.tripadvisor.com.br/Attraction_Review-g737098-d15143565-Reviews-Dakarloc-Tiradentes_State_of_Minas_Gerais.html
