restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,faixa_preco,latitude,longitude,fonte
2390013,Grupiara,"Beco Da Tecla , 61, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,191,$$ - $$$,-18.244901657104492,-43.59669494628906,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d2390013-Reviews-Grupiara-Diamantina_State_of_Minas_Gerais.html
5391725,Restaurante Raimundo Sem Braco,"Rua Jose Anacleto Alves 18 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,32,$$ - $$$,-18.239185333251953,-43.624244689941406,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5391725-Reviews-Restaurante_Raimundo_Sem_Braco-Diamantina_State_of_Minas_Gerais.html
6895178,Sushi Barroco,"Beco da Tecla 61 Close to the old market, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,54,$$ - $$$,-17.813949584960938,-43.42311096191406,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d6895178-Reviews-Sushi_Barroco-Diamantina_State_of_Minas_Gerais.html
6211482,Singular Cha Com Arte,"Beco da Tecla 28, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,13,$$ - $$$,-18.24482536315918,-43.59684753417969,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d6211482-Reviews-Singular_Cha_Com_Arte-Diamantina_State_of_Minas_Gerais.html
7256008,Butiquim da Quitanda,"Rua Da Quitanda, 34 Downtown, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,58,$$ - $$$,-18.245153427124023,-43.59682846069336,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d7256008-Reviews-Butiquim_da_Quitanda-Diamantina_State_of_Minas_Gerais.html
5869283,indef,indef,Diamantina ,indef,0,indef,-18.245399475097656,-43.59676742553711,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869283-Reviews-Esquina_da_Quitanda-Diamantina_State_of_Minas_Gerais.html
5387773,Restaurante Mineiro,"Avenida Silvio Felicio dos Santos 681 St Central, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,16,$,-18.241689682006836,-43.60636520385742,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5387773-Reviews-Restaurante_Mineiro-Diamantina_State_of_Minas_Gerais.html
18840737,indef,indef,Diamantina ,indef,0,indef,-18.24249267578125,-43.59899139404297,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d18840737-Reviews-Sao_Benedito_Cafe_e_Emporio-Diamantina_State_of_Minas_Gerais.html
4531638,Pizza Chic,"R. Direita, 44 Centro, Diamantina, Minas Gerais Brasil",Diamantina ,4.0,15,$,-18.24571990966797,-43.597190856933594,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d4531638-Reviews-Pizza_Chic-Diamantina_State_of_Minas_Gerais.html
7247145,indef,indef,Diamantina ,indef,0,indef,-18.243709564208984,-43.59852981567383,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d7247145-Reviews-Restaurante_Lanchonete_Sao_Jose-Diamantina_State_of_Minas_Gerais.html
5868659,Fino Trato,"Av. Joao Antunes de Oliveira, 859 loja 001, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,27,$$ - $$$,-18.23988151550293,-43.62424087524414,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5868659-Reviews-Fino_Trato-Diamantina_State_of_Minas_Gerais.html
6734932,Restaurante Diamante,"Avenida Silvio Felicio dos Santos 1050, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,12,$$ - $$$,-18.239688873291016,-43.6116943359375,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d6734932-Reviews-Restaurante_Diamante-Diamantina_State_of_Minas_Gerais.html
10784255,indef,indef,Diamantina ,indef,0,indef,-18.14528465270996,-43.62049102783203,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d10784255-Reviews-Bar_e_Restaurante_do_Adilson-Diamantina_State_of_Minas_Gerais.html
17323286,Cerveja Arte Tijucana,"Beco da Tecla 58, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,7,$$ - $$$,-18.244354248046875,-43.596954345703125,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d17323286-Reviews-Cerveja_Arte_Tijucana-Diamantina_State_of_Minas_Gerais.html
4538165,Cacau Show,"Largo Dom João, 127 Dom João, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,13,$$ - $$$,-18.24648094177246,-43.60176467895508,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d4538165-Reviews-Cacau_Show-Diamantina_State_of_Minas_Gerais.html
5389642,Bar e Restaurante Mendanha,"Rodovia Br 367, KM 568 Menino Deus, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,5,$$ - $$$,-17.713539123535156,-43.29901885986328,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5389642-Reviews-Bar_e_Restaurante_Mendanha-Diamantina_State_of_Minas_Gerais.html
5359214,Restaurante e Lanchonete Jk,"Rua Macau do Meio 137 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,5,indef,-18.243576049804688,-43.598609924316406,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5359214-Reviews-Restaurante_e_Lanchonete_Jk-Diamantina_State_of_Minas_Gerais.html
14070354,Cervejaria Capistrana,"Rua Maria Leopoldina 160, Diamantina, Minas Gerais 39100 Brasil",Diamantina ,5.0,12,$,-18.244361877441406,-43.596923828125,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d14070354-Reviews-Cervejaria_Capistrana-Diamantina_State_of_Minas_Gerais.html
4757725,Armazem do Rosario,"Rua Caminho Carro, 237 B Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,8,$$ - $$$,-18.245649337768555,-43.593666076660156,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d4757725-Reviews-Armazem_do_Rosario-Diamantina_State_of_Minas_Gerais.html
5869295,Restaurante e Pizzaria Casa Velha,"Rua Direita, 106, 106 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,10,$$ - $$$,-18.24551773071289,-43.59749221801758,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869295-Reviews-Restaurante_e_Pizzaria_Casa_Velha-Diamantina_State_of_Minas_Gerais.html
3261179,Churrascaria Rodízio Pau de Fruta,"Alto Do Guinda, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,3.5,14,$,-18.255340576171875,-43.67435836791992,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d3261179-Reviews-Churrascaria_Rodizio_Pau_De_Fruta-Diamantina_State_of_Minas_Gerais.html
5869272,Lunares Mineiro Bar e Lanchonete,"Rua Da Gloria, 437 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,6,indef,-18.241756439208984,-43.602962493896484,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869272-Reviews-Lunares_Mineiro_Bar_e_Lanchonete-Diamantina_State_of_Minas_Gerais.html
5738532,Neto Burguer Lanchonete e Sorveteria,"Rua Gabriel Mandacaru 315 Bom Jesus, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,7,$,-18.24139404296875,-43.604373931884766,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5738532-Reviews-Neto_Burguer_Lanchonete_e_Sorveteria-Diamantina_State_of_Minas_Gerais.html
21324950,Alquimia Café Diamantina,"Rua Direita, 120 Lj 02, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,2,$,-18.245542526245117,-43.59741973876953,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d21324950-Reviews-Alquimia_Cafe_Diamantina-Diamantina_State_of_Minas_Gerais.html
15558831,Esquina Real,"Praca Correa Rabelo N° 04 Pavimento 01, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,6,$,-18.244915008544922,-43.59706115722656,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d15558831-Reviews-Esquina_Real-Diamantina_State_of_Minas_Gerais.html
5960034,Padaria e Confeitaria Macau,"Rua Macau De Baixo, 28, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,7,$$ - $$$,-18.243968963623047,-43.59793472290039,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5960034-Reviews-Padaria_Confeitaria_Macau-Diamantina_State_of_Minas_Gerais.html
7873816,Lanchonete Havalanche's,"Beco do Mota 79 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,7,$,-18.24535369873047,-43.59682846069336,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d7873816-Reviews-Lanchonete_Havalanche_s-Diamantina_State_of_Minas_Gerais.html
8669632,Restaurante E Chale Fogao a Lenha,"Rod. Oscar Von Bentzen Rodrigues Localizado a 21 KM de Diamantina-MG, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,3.5,12,$$ - $$$,-18.1373348236084,-43.513065338134766,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d8669632-Reviews-Restaurante_E_Chale_Fogao_a_Lenha-Diamantina_State_of_Minas_Gerais.html
5370311,Lanchonete Bom Sabor,"Beco do Mota 60 Ns Teto 2, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,4,indef,-18.2455997467041,-43.596683502197266,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5370311-Reviews-Lanchonete_Bom_Sabor-Diamantina_State_of_Minas_Gerais.html
17431683,Diamante Grego,"Rua Jogo da Bola, 23 Atras da Casa da Chica da Silva, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,2,$,-18.250106811523438,-43.59831619262695,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d17431683-Reviews-Diamante_Grego-Diamantina_State_of_Minas_Gerais.html
8194509,Restaurante | Pousada E Buteko Do Kussu,"Principal 171 Cs Cnso Mata, Diamantina, Minas Gerais Brasil",Diamantina ,4.0,4,indef,-17.655176162719727,-43.31992721557617,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d8194509-Reviews-Restaurante_Pousada_E_Buteko_Do_Kussu-Diamantina_State_of_Minas_Gerais.html
5869309,Bar Amendoim Tropical,"Rua Do Fogo, 555, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.242570877075195,-43.60367965698242,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869309-Reviews-Bar_Amendoim_Tropical-Diamantina_State_of_Minas_Gerais.html
5868770,Bar São Jorge,"Largo Dom Joao, 7 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,5,indef,-18.24620819091797,-43.60232162475586,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5868770-Reviews-Bar_Sao_Jorge-Diamantina_State_of_Minas_Gerais.html
5645525,Lelu's Shake Burguer,"Avenida Silvio Felicio dos Santos 681 Bom Jesus, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,4,$,-18.241689682006836,-43.60636520385742,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5645525-Reviews-Lelu_s_Shake_Burguer-Diamantina_State_of_Minas_Gerais.html
13702959,Barzé,"Rua Rio Grande 281, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.23961639404297,-43.59490966796875,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d13702959-Reviews-Barze-Diamantina_State_of_Minas_Gerais.html
5392129,Churrascaria Santo Antonio,"Rua Campos de Carvalho 15 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,5,indef,-18.24471664428711,-43.59674835205078,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5392129-Reviews-Churrascaria_Santo_Antonio-Diamantina_State_of_Minas_Gerais.html
5869836,Restaurante Trattoria La Dolce Vita,"Travessa Dos Garimpeiros, 18 Consolacao, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.24983024597168,-43.59146499633789,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869836-Reviews-Restaurante_Trattoria_La_Dolce_Vita-Diamantina_State_of_Minas_Gerais.html
5868653,PX4,"Beco do Mota, 77 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,6,$,-18.245357513427734,-43.596832275390625,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5868653-Reviews-PX4-Diamantina_State_of_Minas_Gerais.html
5638155,Bar e Restaurante 1/2 Meio Tom,"Praça Correa Rabelo, 4 - Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,5,$$ - $$$,-18.24488639831543,-43.59724426269531,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5638155-Reviews-Bar_e_Restaurante_1_2_Meio_Tom-Diamantina_State_of_Minas_Gerais.html
5392394,Bar e Restaurante Pe De Valsa,"Largo D Joao, 82 Belenzinho, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.24654769897461,-43.60228729248047,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5392394-Reviews-Bar_e_Restaurante_Pe_De_Valsa-Diamantina_State_of_Minas_Gerais.html
6041038,Restaurante e Churrascaria Bom Jesus,"Avenida Silvio Felicio dos Santos 781, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,3.5,18,$,-18.24138069152832,-43.60758972167969,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d6041038-Reviews-Restaurante_e_Churrascaria_Bom_Jesus-Diamantina_State_of_Minas_Gerais.html
7857564,Arraial Burguer,"Rua Arraial Dos Forros, 850 Arraial Dos Forros, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,$,-18.235244750976562,-43.60407257080078,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d7857564-Reviews-Arraial_Burguer-Diamantina_State_of_Minas_Gerais.html
7862744,O Contratador,"Praca Barao de Guaicui 28 Consolacao, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,2,indef,-18.244150161743164,-43.59721374511719,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d7862744-Reviews-O_Contratador-Diamantina_State_of_Minas_Gerais.html
5700560,Chilavert Lanches,"Beco do Mota 79 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,4,$,-18.24535369873047,-43.59682846069336,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5700560-Reviews-Chilavert_Lanches-Diamantina_State_of_Minas_Gerais.html
5693216,Buffet Sabor e Arte,"Rua da Gloria 165 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,$$ - $$$,-18.241870880126953,-43.60042190551758,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5693216-Reviews-Buffet_Sabor_e_Arte-Diamantina_State_of_Minas_Gerais.html
5740911,Padaria Cazuza,"Rua Jose Anacleto Alves 235 Cazuza, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.238994598388672,-43.626121520996094,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5740911-Reviews-Padaria_Cazuza-Diamantina_State_of_Minas_Gerais.html
5377194,Temperarte,"Rua Sao Joaquim 28 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,4,indef,-18.239013671875,-43.62522888183594,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5377194-Reviews-Temperarte-Diamantina_State_of_Minas_Gerais.html
21277978,The Butcher Burguer & Beer,"Rua Jogo da Bola 23A, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,1,indef,-18.24690055847168,-43.59659957885742,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d21277978-Reviews-The_Butcher_Burguer_Beer-Diamantina_State_of_Minas_Gerais.html
11712089,Bistrô das Meninas,"Rua Moisés Martins 94 Distrito Curralinho, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,5,$,-18.280366897583008,-43.52312088012695,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d11712089-Reviews-Bistro_das_Meninas-Diamantina_State_of_Minas_Gerais.html
4529514,Pastel E Cia,"R. Quitanda, 44 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,3.5,19,$,-18.245176315307617,-43.596595764160156,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d4529514-Reviews-Pastel_E_Cia-Diamantina_State_of_Minas_Gerais.html
5756352,Sidney Lanches,"Praca das Missoes 32 D Joao, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,3,indef,-18.244930267333984,-43.60295104980469,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5756352-Reviews-Sidney_Lanches-Diamantina_State_of_Minas_Gerais.html
8222446,Lanchonete E Pizzaria Diamantina,"Rua E 20 Lrg D Joao, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,2,indef,-18.24472999572754,-43.625614166259766,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d8222446-Reviews-Lanchonete_E_Pizzaria_Diamantina-Diamantina_State_of_Minas_Gerais.html
5869299,Café Minhas Gerais,"Rua Direita, 68 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,5.0,1,indef,-18.244888305664062,-43.59771728515625,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5869299-Reviews-Cafe_Minhas_Gerais-Diamantina_State_of_Minas_Gerais.html
5749455,Psiu Lanches,"Trecho Cnso Mata 12, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,3,indef,-18.237194061279297,-43.60014343261719,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5749455-Reviews-Psiu_Lanches-Diamantina_State_of_Minas_Gerais.html
5961548,Athenas do Norte Delicatessen,"Rua Antonio Felicio Dos Santos, 488, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.5,2,$$ - $$$,-18.2455997467041,-43.60221862792969,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5961548-Reviews-Athenas_Do_Norte_Delicatessen-Diamantina_State_of_Minas_Gerais.html
5356365,Restaurante Real D' Avila,"Avenida Joao Antunes 859 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,4.0,2,indef,-18.234529495239258,-43.60873031616211,https://www.tripadvisor.com.br/Restaurant_Review-g303380-d5356365-Reviews-Restaurante_Real_D_Avila-Diamantina_State_of_Minas_Gerais.html
