estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem
Apocalipse,2390004,restaurante-review,janeoliveira,2016-11-15,2016-11-26,4.0,"restaurante sef service com fartas opções","O restaurante funciona no segundo andar de um sobrado, bem na praça do mercado velho de Diamantina. Comida boa e muitas variedades de pratos. Bom atendimento. Vale conhecer!","Juiz de Fora, MG"
Apocalipse,2390004,restaurante-review,CamilaQuerido,2016-11-14,2016-04-26,5.0,"Comida gourmet no quilo","A comida é muito, muito, muito boa! E pela comida que servem no restaurante eu diria que é comida gourmet no quilo. O preço é acessível e não chega a ser exorbitante. Vale a pena.","Paracatu, MG"
Apocalipse,2390004,restaurante-review,Bruno Z,2016-11-09,2016-11-26,4.0,"Self-Service muito bom.","Recomendo para almoço. Self-Service farto e com muitas opções de escolha. O valor não é alto nem baixo classificaria como intermediário. O ambiente é bem arejado e gostoso.",indef
Apocalipse,2390004,restaurante-review,Anatércia M,2016-11-07,2016-04-26,4.0,"um dos melhores da cidade!","Ótimo restaurante , o preço é meio salgado,mas, a qualidade e variedade da comida compensa, uma boa opção de diversidade pra quem não gosta só de comida mineira!",indef
Apocalipse,2390004,restaurante-review,Gilberto S,2016-11-06,2016-10-26,4.0,"almoço","self service variado e de qualidade , local arejado e varandas com magnifica vista e otimo local para fotografias",indef
Apocalipse,2390004,restaurante-review,RickVieira29,2016-11-05,2016-11-26,4.0,"Ótimo restaurante a kilo ","Restaurante com grande variedade de comida. Fica instalado num belo casarão colonial e comporta uma grande quantidade de pessoas, Excelente para grupos.","Salvador, BA"
Apocalipse,2390004,restaurante-review,Rogerio_Barroso,2016-11-04,2016-10-26,4.0,"Excelente localização, com uma vista incrível","O restaurante fica bem em frente ao antigo mercado, no segundo andar e com uma vista incrível. É um salão bem charmoso e só peca mesmo pela pouca variedade de comidas típicas mineiras. Aliás, senti muita falta de restaurantes tipicamente mineiros em Diamantina, inclusive com um deles que fechou para vender somente cervejas durante o dia da vesperata.","Rio Branco, AC"
Apocalipse,2390004,restaurante-review,IranJoseOliveira,2016-11-02,2016-03-26,5.0,"Alimentação","Pratos variados e de excelente sabor; alimentação perfeita. Sobremesas incríveis; degustação inesquecível!","Diamantina, MG"
Apocalipse,2390004,restaurante-review,Gilcal,2016-10-29,2016-06-26,4.0,"BOA COMIDA","Tem o conceito de ser o melhor da cidade. A localização é muito boa, ao lado do mercado e a vista é interessante. O acesso ao restaurante é por uma escada longa e íngreme, o que dificulta a ida de pessoas com dificuldade de locomoção e praticamente impossibilita a de bandeirantes. O atendimento é ótimo e o ambiente acolhedor.
A comida é boa e variada, servida a quilo, com um preço justo.","Montes Claros, MG"
Apocalipse,2390004,restaurante-review,Rodolfo G,2016-10-28,2016-10-26,4.0,"Buffet por quilo variado","Buffet por quilo variado e de boa qualidade. Boa localização perto do mercado velho. Ambiente agradável.",indef
Apocalipse,2390004,restaurante-review,GrandTour464150,2016-10-28,2016-10-26,5.0,"Para almoço o melhor da cidade!!","Sensacional. Muita variedade, e para nós que somoa bem enjoados com a comida a nota é 10!!!! Restaurante limpo, super organizado, comida mineira deliciosa!",indef
Apocalipse,2390004,restaurante-review,tessitore_antonio,2016-10-27,2016-10-26,5.0,"Boa comida.","Salão grande, agradável com bela vista para o Mercado. A comida, self-service, bastante variada, com alguns pratos regionais e outros mais conteporâneos. Com opção de carne grelhada na hora. Atendimento rápido e cortês.",indef
Apocalipse,2390004,restaurante-review,130deisys,2016-10-11,2016-10-26,4.0,"Muito bom","Ambiente agradável com buffet variado. Atendimento muito bom. Vista para o mercado velho privilegiada.",indef
Apocalipse,2390004,restaurante-review,399MarisaC399,2016-10-10,2016-07-26,3.0,"Buffet a quilo. Local maravilhoso. Preço alto para o que propõe.","O restaurante fica numa localização excelente - no 2º andar de um prédio bem bonito, com bela vista para o Mercado dos Tropeiros. O buffet de almoço é a quilo, bastante variado, mas como fica absolutamente lotado, sempre fica o sentimento de que a comida está mexida demais. O preço é alto, e não vale pelo que é servido. Como Diamantina é carente de opções, este acaba sendo um dos mais procurados.","Brasília, DF"
Apocalipse,2390004,restaurante-review,FlaviaReisFigueredo,2016-10-09,2016-10-26,1.0,"Não gostei!","Restaurante lotado! Comida normal, nada de extraordinário e nosso suco de Maracujá veio com plástico. O plástico foi batido junto com o suco. Experiência horrível!!!",indef
Apocalipse,2390004,restaurante-review,659karennc,2016-09-28,2016-09-26,5.0,"Maravilhoso!!!","Comida boa sem igual!! Muita variedade no self service, um salpicão mágico e sobremesas deliciosas. Os funcionários são educados e o restaurante muito bonito, com uma linda vista do Mercado.","Rio de Janeiro, RJ"
Apocalipse,2390004,restaurante-review,Wadingthon V,2016-09-28,2016-09-26,5.0,"Restaurante muito bom e sofisticado.","Tudo de bom. Almoço com muitas variedades de salada e pratos, comida bem saborosa e sofisticada, atendimento excelente.",indef
Apocalipse,2390004,restaurante-review,tosettoguilherme,2016-09-26,2016-09-26,5.0,"Muito bom!! Um dos melhores da cidade","Muito boa variedade de pratos, preço do self service compatível com o mercado, bom atendimento! Vale a pena!","São Paulo, SP"
Apocalipse,2390004,restaurante-review,MAmeliaC,2016-09-21,2016-09-26,3.0,"podia ser melhor1","restaurante mal iluminado, serviço demorado, pizza assada no forno a gás, poucos atendentes. Não recomendo.","Piquete, SP"
Apocalipse,2390004,restaurante-review,alexandreh2m,2016-09-19,2016-09-26,3.0,"Paga-se pelo preço da vista","Salão enorme e luxuoso com vista espetacular para a praça e Mercado dos Tropeiros. Comida boa mas talvez pelo horário em que o visitamos, muito mexida e pouca opção de saladas. Oferece Wi-Fi que nem sempre funciona (segundo informação do garçom que nos atendeu). Infelizmente fecha às 15h30m e, no período em que estivemos lá (sexta e sábado) não abriu à noite. Preço do quilo da comida muito caro. Vale visitar pela vista, e sugiro optar pelo marmitex, que, pelo que vi, é bem generoso e com preço muito mais em conta.","Porto Seguro, BA"
Apocalipse,2390004,restaurante-review,579eduardol,2016-09-18,2016-09-26,3.0,"Aceitável ","Chegamos tarde, depois de 13 horas, o que seria a única explicação para a comida apenas razoável servida. Preço alto pelo padrão esperado. Sobremesas variadas. Bem localizado. Bastante movimentado e considerado o melhor da região pelos nativos. Banheiros limpos. Ambiente amplo e preservado.","Rio de Janeiro, RJ"
Apocalipse,2390004,restaurante-review,701s_lviab,2016-09-13,2016-09-26,4.0,"Opções variadas ","Mesmo chegando tarde pra almoçar (por volta das 14:00 de um domingo), o buffet ainda tinha muitas e boas opções de saladas, peixes e carnes.","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,HaydnPrates,2016-09-13,2016-09-26,4.0,"Diversidade e atendimento de qualidades","temos o costume, eu e minha família de pelo menos uma vez por semana almoçarmos no Apocalypse. Tem uma localização privilegiada na cidade de Diamantina, em plena praça do Mercado. O atendimento é sempre agradável, a comida sempre fesquinha e diversificada. O tempo todo nutricionistas e demais funcionárias fiscalizando o que há disponível.","Diamantina, MG"
Apocalipse,2390004,restaurante-review,RobertaCer,2016-09-12,2016-09-26,5.0,"Excelente opção em Diamantina principalmente aos domingos!","Para quem está a procura de um lugar para almoçar no domingo no centro de Diamantina, recomendo muito o Apocalipse. Fica em uma localização privilegiada (próximo ao mercado velho), com um atendimento impecável e um buffet variado. O preço é um pouco salgado, mas compensa pela a qualidade e diversidade da comida. Além de uma linda vista!","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,Kellen H,2016-09-09,2016-05-26,5.0,"Perdição","Uma variedade de comida mineira da melhor qualidade! E as sobremesas também. Nossa, tudo delicioso! A vista era linda! Tudo muito agradável e bom atendimento. Deixou saudade...",indef
Apocalipse,2390004,restaurante-review,adilsoncloviso,2016-09-07,2016-09-26,4.0,"Comida boa bem variada","Comida self-service, muito variada. Local e apresentação dos pratos no self-service muito bem decorados com ótima apresentação.","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,PatriciaDOP,2016-09-05,2016-09-26,5.0,"Grande variedade ","É um restaurante de comido amor quilo, mas bastante diferenciado. Localizado na praça do mercado em prédio típico. A variedade de pratos que apresenta é imensa, muito bem elaborados. O custo é muito acessível.","Lavras, MG"
Apocalipse,2390004,restaurante-review,patchim,2016-08-29,2016-08-26,4.0,"Self-service bom!","Apesar de ter ido em um dia lotado, fui muito bem atendida e a comida estava a contento. Muito gostosa. Destaco a batata chips que é feita na casa e a farofa de carne com vinagrete. Incrível!","Brasília, DF"
Apocalipse,2390004,restaurante-review,Roanna2014,2016-08-28,2016-08-26,5.0,"Comida boa, mas cara. ","A comida é muito boa, mas não tem necessidade deles cobrarem o preço que cobram...achei caro. Os garçons são atenciosos e solícitos!","Curvelo, MG"
Apocalipse,2390004,restaurante-review,Rodrigo2911,2016-08-28,2016-08-26,5.0,"Restaurante Excelente!!!","Self service super variado, com uma opção melhor que a outra. Funcionários super educados e de fácil localização. A mesa de sobremesas também é fantástica! O preço é bem salgado, mas diante da qualidade, vale muito.","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,Cidafialho,2016-08-27,2016-08-26,5.0,"Muito bom!","Restaurante self service.É bem no centro da cidade.Comida gostosa com bastante variedades.Saladas, carnes, peixes e massas.Para quem quer um almoço rápido é uma boa pedida.",indef
Apocalipse,2390004,restaurante-review,PauloIwamoto,2016-08-27,2016-08-26,4.0,"Porção de picanha;)","Lugar com vários tipos de ambiente, então, já sabe né? Pode levar aquela pessoa especial, família e a galera para se divertir curtindo uma música ao vivo no fundo também! Possui um ótimo atendimento, variedade de pratos e lógico, uma cerveja geladassa ;) recomendo este estabelecimento!!!","Izumo, Japão"
Apocalipse,2390004,restaurante-review,Nathalia203,2016-08-23,2016-08-26,5.0,"Muito bom!","Opção excelente pro almoço. Grande variedade de salada, carne, sobremesas. Restaurante a quilo bastante movimentado. Fica em frente ao Mercado Antigo.","Niterói, RJ"
Apocalipse,2390004,restaurante-review,Camper423737,2016-08-18,2016-08-26,5.0,"Ótima opção","Uma ótima opção para almoçar bem e rápido, se você conseguir chegar cedo. Com um buffet super variado, comidas típicas e preço acessível. Super indico!",indef
Apocalipse,2390004,restaurante-review,Jander V,2016-08-11,2016-08-26,4.0,"Bom restaurante self Service","É um bom local, bem na praça do mercado antigo. Estacionamento rotativo. Tem boa comida com uma certa variedade. Sempre há um tipo de peixe, bastante salda, preço entre 44 e 48 reais o kg e, carnes greladas. Para mim vale muito a pena pela variedade e bela linda vista que se tem da sacada do restaurante. Não abre a noite, uma pena!",indef
Apocalipse,2390004,restaurante-review,700analu,2016-08-11,2016-07-26,5.0,"Sem erro","Ótimo self-service, muito variado e gostoso. boa opção para ir com crianças, atendimento gentil, bom preço aceita cartão de crédito as carnes e pastas estavam muito saborosas. Tem um espaço para criança que não faz diferença.","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,kkfaria,2016-08-09,2016-08-26,4.0,"Boa opção ","Fomos hoje lá e estava cheio (uma excursão havia acabado de chegar), mas estava bem servido e com boas opções. Preço do kg 44,90. Boas sobremesas.","Rio de Janeiro, RJ"
Apocalipse,2390004,restaurante-review,henriquer85,2016-08-08,2016-07-26,5.0,"Melhor opção para almoçar","Ótima comida, ótimo atendimento e ótima localização. Chegue cedo para não pegar fila, pois o buffet por quilo do Apocalipse é a primeira opção dos turistas em Diamantina.","Palmas, TO"
Apocalipse,2390004,restaurante-review,Zionlili,2016-08-06,2016-08-26,5.0,"Boa comida e preço justo ","O restaurante fica no centro, próximo ao Mercado. O buffet possui uma variedade e uma qualidade de saladas e pratos quentes. Os garçons são atentos e bem educados. Um espaço amplo, limpo com reposição de comida de forma organizada e no momento certo. O restaurante oferece buffet de sobremesas por peso e café cortesia. A dica é ficar em uma mesa redonda próxima da janela e aproveitar também a vista.","Porto Alegre, RS"
Apocalipse,2390004,restaurante-review,fernandajardim2002,2016-08-03,2016-07-26,4.0,"variedade e sofisticação em comida a kilo","comida a kilo de qualidade, super variada, com várias entradas e ainda, pratos típicos mineiros e comida contemporânea. Não é preço popular.","Belo Horizonte, MG"
Apocalipse,2390004,restaurante-review,scheylas2016,2016-08-02,2016-07-26,4.0,"Bom restaurante!!","Almocei um dia ali!! Cardápio variado, bom preço!! Sobremesas deliciosas. Ambiente climatizado, limpo e aconchegante!!!","Florianópolis, SC"
Apocalipse,2390004,restaurante-review,jjrmota,2016-07-29,2016-05-26,4.0,"Variedade e sabor","Comida variada, saborosa, o acesso difícil para pessoas deficientes ou que tenha dificuldade em subir escadas.","Betim, MG"
Apocalipse,2390004,restaurante-review,DORA B,2016-07-27,2016-04-26,4.0,"Self Service","Não é um restaurante a La Carte requintado, mas é um Self Service de excelente qualidade. Comida variada e saborosa. Espaçoso. Apenas não serve para quem não pode subir escadas.",indef
