hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
4511045,Hotel Pousada Gameleira,"Rua Do Rosário, 209 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Hotel,indef,8,3.5,indef,100,45,17,-18.245506286621094,-43.59482955932617,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4511045-Reviews-Hotel_Pousada_Gameleira-Diamantina_State_of_Minas_Gerais.html
2433946,Pousada Vale do Garimpeiro,"Rua do Tijuco, 186, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,210,Pousada,16,54,3.5,indef,100,55,23,-18.242549896240234,-43.59693908691406,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2433946-Reviews-Pousada_Vale_do_Garimpeiro-Diamantina_State_of_Minas_Gerais.html
4510527,Hotel Esplanada,"Largo Dom João, 62 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,240,Hotel,36,24,4.0,indef,89,95,25,-18.246219635009766,-43.60253143310547,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4510527-Reviews-Hotel_Esplanada-Diamantina_State_of_Minas_Gerais.html
5544318,Pousada Ouro De Minas,"Rua Do Amparo, 90 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,124,Pousada,indef,37,3.0,indef,100,51,20,-18.24476432800293,-43.596073150634766,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544318-Reviews-Pousada_Ouro_De_Minas-Diamantina_State_of_Minas_Gerais.html
17406749,Studio 53,"Rua Augusto Nelson 53, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,124,indef,indef,4,3.5,indef,100,69,22,-18.24622344970703,-43.59785079956055,https://www.tripadvisor.com.br/Hotel_Review-g303380-d17406749-Reviews-Studio_53-Diamantina_State_of_Minas_Gerais.html
17803972,Bosque Diamantina,"Rua Jogo da Bola 53, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,indef,0,indef,indef,87,87,23,-18.250011444091797,-43.59832000732422,https://www.tripadvisor.com.br/Hotel_Review-g303380-d17803972-Reviews-Bosque_Diamantina-Diamantina_State_of_Minas_Gerais.html
5544264,Pousada Nhá Mocinha,"Praça Brasília, 36 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,17,2.5,indef,91,48,15,-18.241079330444336,-43.5965690612793,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544264-Reviews-Pousada_Nha_Mocinha-Diamantina_State_of_Minas_Gerais.html
19478243,Pousada Em Diamantina,"Praca Voluntarios da Patria 312 Ao Lado do Tiro de Guerra, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,135,Pousada,indef,0,indef,indef,90,51,7,-18.24765968322754,-43.60078811645508,https://www.tripadvisor.com.br/Hotel_Review-g303380-d19478243-Reviews-Pousada_Em_Diamantina-Diamantina_State_of_Minas_Gerais.html
17672994,Casa Hospedagem Diamantina,"Rua Sargento Boanerges Meira, 53, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,138,indef,indef,0,indef,indef,86,87,22,-18.25019073486328,-43.59834289550781,https://www.tripadvisor.com.br/Hotel_Review-g303380-d17672994-Reviews-Casa_Hospedagem_Diamantina-Diamantina_State_of_Minas_Gerais.html
2181155,Pousada Capistrana,"Rua Campos Carvalho, 35 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,14,63,4.0,indef,100,55,20,-18.24470329284668,-43.596702575683594,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2181155-Reviews-Pousada_Capistrana-Diamantina_State_of_Minas_Gerais.html
5008637,Estancia do Salitre Hotel Fazenda,"Rua Campos de Carvalho 15, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Hotel,indef,44,4.0,indef,100,55,20,-18.24471664428711,-43.59674835205078,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5008637-Reviews-Estancia_do_Salitre_Hotel_Fazenda-Diamantina_State_of_Minas_Gerais.html
2663112,Pousada Caminho Dos Escravos,"Rua Acaiaca, 05 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,21,58,3.5,indef,100,55,21,-18.242340087890625,-43.59621810913086,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2663112-Reviews-Pousada_Caminho_Dos_Escravos-Diamantina_State_of_Minas_Gerais.html
2526639,Pousada dos Cristais,"Rua Jogo da Bola 53, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,21,21,4.0,indef,100,54,21,-18.247180938720703,-43.59669876098633,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2526639-Reviews-Pousada_dos_Cristais-Diamantina_State_of_Minas_Gerais.html
5544468,Pousada Do Sossego,"Rua Das Bicas, 21 Serrano, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,5,4.0,indef,53,10,1,-18.240970611572266,-43.614540100097656,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544468-Reviews-Pousada_Do_Sossego-Diamantina_State_of_Minas_Gerais.html
13839158,Pousada Vila do Biribiri,"Vila Biribiri, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,4,4,4.0,indef,indef,indef,indef,-18.22364044189453,-43.611610412597656,https://www.tripadvisor.com.br/Hotel_Review-g303380-d13839158-Reviews-Pousada_Vila_do_Biribiri-Diamantina_State_of_Minas_Gerais.html
4695716,Diamantinense Cama E Cafe,"Rua Padre Belchior 201, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,13,3,4.5,indef,82,98,19,-18.238813400268555,-43.603233337402344,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4695716-Reviews-Diamantinense_Cama_E_Cafe-Diamantina_State_of_Minas_Gerais.html
15029197,Casa Centro Historico,"Rua do Bom Fim 103, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,indef,1,5.0,indef,100,49,20,-18.24535369873047,-43.59563446044922,https://www.tripadvisor.com.br/Hotel_Review-g303380-d15029197-Reviews-Casa_Centro_Historico-Diamantina_State_of_Minas_Gerais.html
